date,T2M,RH2M,PRECTOTCORR,division
2017-02-03,18.48,68.07,0.0,Chittagong
2017-02-04,19.97,66.92,0.0,Chittagong
2017-02-05,21.71,66.71,0.0,Chittagong
2017-02-06,21.54,76.32,0.0,Chittagong
2017-02-07,22.12,73.43,0.0,Chittagong
2017-02-08,21.86,64.47,0.0,Chittagong
2017-02-09,21.25,61.96,0.0,Chittagong
2017-02-10,21.52,55.99,0.0,Chittagong
2017-02-11,21.83,62.37,0.0,Chittagong
2017-02-12,22.41,65.26,0.0,Chittagong
2017-02-13,22.38,64.3,0.0,Chittagong
2017-02-14,22.52,63.96,0.0,Chittagong
2017-02-15,21.88,64.49,0.0,Chittagong
2017-02-16,22.73,61.6,0.0,Chittagong
2017-02-17,22.85,58.27,0.0,Chittagong
2017-02-18,22.68,62.77,0.0,Chittagong
2017-02-19,22.5,74.44,0.0,Chittagong
2017-02-20,22.97,84.28,0.0,Chittagong
2017-02-21,23.96,83.63,0.0,Chittagong
2017-02-22,23.84,82.95,0.0,Chittagong
2017-02-23,24.13,85.01,2.94,Chittagong
2017-02-24,24.51,65.68,0.64,Chittagong
2017-02-25,22.95,47.27,3.39,Chittagong
2017-02-26,23.05,45.15,0.0,Chittagong
2017-02-27,23.56,55.71,0.0,Chittagong
2017-02-28,23.97,53.11,0.0,Chittagong
2017-03-01,23.89,50.62,0.0,Chittagong
2017-03-02,24.24,60.59,0.0,Chittagong
2017-03-03,24.04,76.69,0.0,Chittagong
2017-03-04,23.66,76.92,0.0,Chittagong
2017-03-05,23.63,80.48,3.88,Chittagong
2017-03-06,23.92,85.44,49.16,Chittagong
2017-03-07,24.68,76.18,18.79,Chittagong
2017-03-08,25.01,73.65,17.19,Chittagong
2017-03-09,24.27,78.6,2.19,Chittagong
2017-03-10,24.89,85.99,16.37,Chittagong
2017-03-11,24.89,89.49,59.77,Chittagong
2017-03-12,25.28,82.63,37.36,Chittagong
2017-03-13,23.97,69.97,14.7,Chittagong
2017-03-14,21.87,64.15,0.0,Chittagong
2017-03-15,21.44,63.91,0.0,Chittagong
2017-03-16,21.94,61.01,0.0,Chittagong
2017-03-17,22.56,60.59,0.0,Chittagong
2017-03-18,22.75,82.86,6.48,Chittagong
2017-03-19,23.48,83.95,8.85,Chittagong
2017-03-20,22.79,83.39,11.9,Chittagong
2017-03-21,22.39,75.44,0.1,Chittagong
2017-03-22,23.5,71.9,0.0,Chittagong
2017-03-23,24.66,75.25,0.0,Chittagong
2017-03-24,24.82,84.88,0.03,Chittagong
2017-03-25,25.15,86.22,0.98,Chittagong
2017-03-26,25.24,82.84,0.04,Chittagong
2017-03-27,25.19,88.03,0.0,Chittagong
2017-03-28,25.63,86.97,0.1,Chittagong
2017-03-29,26.05,85.31,0.23,Chittagong
2017-03-30,26.71,82.55,0.04,Chittagong
2017-03-31,26.74,82.99,0.01,Chittagong
2017-04-01,26.46,84.87,0.06,Chittagong
2017-04-02,26.69,82.5,0.4,Chittagong
2017-04-03,26.01,86.66,6.64,Chittagong
2017-04-04,25.93,87.83,26.51,Chittagong
2017-04-05,25.8,87.54,50.85,Chittagong
2017-04-06,25.81,87.46,29.47,Chittagong
2017-04-07,26.81,88.14,22.7,Chittagong
2017-04-08,27.15,88.77,0.44,Chittagong
2017-04-09,27.42,86.86,0.02,Chittagong
2017-04-10,26.88,86.41,0.0,Chittagong
2017-04-11,27.14,84.9,0.01,Chittagong
2017-04-12,27.58,76.21,0.0,Chittagong
2017-04-13,27.71,73.63,0.0,Chittagong
2017-04-14,27.05,82.73,0.0,Chittagong
2017-04-15,26.69,84.23,0.21,Chittagong
2017-04-16,26.9,79.48,2.61,Chittagong
2017-04-17,26.81,77.72,0.01,Chittagong
2017-04-18,27.04,83.81,0.09,Chittagong
2017-04-19,27.18,85.0,30.1,Chittagong
2017-04-20,26.85,87.77,58.56,Chittagong
2017-04-21,26.62,90.62,141.42,Chittagong
2017-04-22,26.39,89.97,114.41,Chittagong
2017-04-23,26.82,88.42,47.17,Chittagong
2017-04-24,26.91,89.64,36.87,Chittagong
2017-04-25,27.42,89.94,22.42,Chittagong
2017-04-26,27.39,89.58,4.39,Chittagong
2017-04-27,26.92,89.29,2.71,Chittagong
2017-04-28,26.82,88.53,0.02,Chittagong
2017-04-29,26.97,90.64,0.06,Chittagong
2017-04-30,26.68,93.17,0.48,Chittagong
2017-05-01,26.95,90.06,2.26,Chittagong
2017-05-02,27.23,84.06,2.88,Chittagong
2017-05-03,28.08,82.44,1.88,Chittagong
2017-05-04,27.66,84.02,0.0,Chittagong
2017-05-05,27.29,86.72,0.0,Chittagong
2017-05-06,26.97,87.96,0.02,Chittagong
2017-05-07,26.82,87.53,0.03,Chittagong
2017-05-08,27.59,85.53,0.0,Chittagong
2017-05-09,27.16,85.49,2.61,Chittagong
2017-05-10,28.2,79.06,6.7,Chittagong
2017-05-11,28.52,81.44,3.15,Chittagong
2017-05-12,29.37,77.33,0.01,Chittagong
2017-05-13,28.68,83.32,0.5,Chittagong
2017-05-14,28.66,86.08,10.62,Chittagong
2017-05-15,28.6,87.65,25.87,Chittagong
2017-05-16,27.87,88.24,39.34,Chittagong
2017-05-17,28.4,87.17,39.66,Chittagong
2017-05-18,28.87,87.16,13.66,Chittagong
2017-05-19,28.85,88.97,21.14,Chittagong
2017-05-20,28.83,88.62,0.38,Chittagong
2017-05-21,28.75,90.69,1.08,Chittagong
2017-05-22,28.92,87.57,0.71,Chittagong
2017-05-23,29.22,87.51,0.07,Chittagong
2017-05-24,29.61,86.62,0.0,Chittagong
2017-05-25,29.57,85.94,0.0,Chittagong
2017-05-26,29.94,81.21,0.0,Chittagong
2017-05-27,29.3,84.46,0.83,Chittagong
2017-05-28,29.7,78.65,4.7,Chittagong
2017-05-29,28.5,85.65,23.83,Chittagong
2017-05-30,27.78,91.76,99.75,Chittagong
2017-05-31,28.59,91.26,39.95,Chittagong
2017-06-01,28.62,92.31,90.19,Chittagong
2017-06-02,28.33,90.15,118.17,Chittagong
2017-06-03,28.44,89.61,91.01,Chittagong
2017-06-04,28.04,92.74,48.44,Chittagong
2017-06-05,27.63,90.78,9.3,Chittagong
2017-06-06,27.83,90.97,7.63,Chittagong
2017-06-07,29.02,86.6,1.58,Chittagong
2017-06-08,28.51,90.56,11.65,Chittagong
2017-06-09,28.71,84.92,19.25,Chittagong
2017-06-10,28.67,90.09,7.52,Chittagong
2017-06-11,28.22,91.41,60.63,Chittagong
2017-06-12,27.99,91.85,145.97,Chittagong
2017-06-13,28.56,91.25,45.74,Chittagong
2017-06-14,28.26,92.66,3.15,Chittagong
2017-06-15,27.31,89.82,54.51,Chittagong
2017-06-16,27.15,93.96,27.39,Chittagong
2017-06-17,28.53,89.36,46.09,Chittagong
2017-06-18,28.2,91.86,41.67,Chittagong
2017-06-19,27.63,90.04,67.31,Chittagong
2017-06-20,27.14,91.65,39.03,Chittagong
2017-06-21,27.06,91.68,31.47,Chittagong
2017-06-22,28.12,88.59,16.54,Chittagong
2017-06-23,27.54,92.48,14.92,Chittagong
2017-06-24,28.19,88.79,3.64,Chittagong
2017-06-25,28.3,87.99,7.68,Chittagong
2017-06-26,28.0,89.22,10.69,Chittagong
2017-06-27,27.21,92.22,4.6,Chittagong
2017-06-28,27.95,90.28,5.11,Chittagong
2017-06-29,28.28,89.62,5.85,Chittagong
2017-06-30,28.15,90.15,12.46,Chittagong
2017-07-01,28.07,92.27,45.24,Chittagong
2017-07-02,27.98,90.25,59.74,Chittagong
2017-07-03,28.03,91.22,158.87,Chittagong
2017-07-04,27.8,92.02,126.45,Chittagong
2017-07-05,28.07,89.27,13.65,Chittagong
2017-07-06,27.97,88.07,4.03,Chittagong
2017-07-07,28.21,88.82,9.7,Chittagong
2017-07-08,28.23,88.65,1.56,Chittagong
2017-07-09,28.15,89.0,4.67,Chittagong
2017-07-10,27.75,90.39,21.29,Chittagong
2017-07-11,27.44,91.03,60.12,Chittagong
2017-07-12,27.67,87.44,17.54,Chittagong
2017-07-13,27.3,91.39,30.77,Chittagong
2017-07-14,27.69,89.33,21.94,Chittagong
2017-07-15,28.13,87.54,12.43,Chittagong
2017-07-16,28.13,89.57,10.21,Chittagong
2017-07-17,28.78,85.94,2.9,Chittagong
2017-07-18,28.01,90.23,7.69,Chittagong
2017-07-19,27.39,92.59,118.06,Chittagong
2017-07-20,27.45,92.39,265.05,Chittagong
2017-07-21,27.58,91.77,211.32,Chittagong
2017-07-22,27.94,90.48,14.38,Chittagong
2017-07-23,27.08,93.25,80.29,Chittagong
2017-07-24,27.09,93.14,395.8,Chittagong
2017-07-25,27.34,90.61,65.95,Chittagong
2017-07-26,27.11,89.89,67.67,Chittagong
2017-07-27,27.63,88.39,15.46,Chittagong
2017-07-28,28.41,87.71,4.79,Chittagong
2017-07-29,27.8,90.38,2.38,Chittagong
2017-07-30,27.53,84.82,12.97,Chittagong
2017-07-31,28.36,87.66,7.77,Chittagong
2017-08-01,28.47,87.88,17.85,Chittagong
2017-08-02,28.11,91.47,17.51,Chittagong
2017-08-03,28.47,90.67,19.02,Chittagong
2017-08-04,29.39,85.68,5.05,Chittagong
2017-08-05,28.46,88.22,13.34,Chittagong
2017-08-06,28.01,90.18,43.09,Chittagong
2017-08-07,27.79,88.44,53.3,Chittagong
2017-08-08,27.99,88.86,36.72,Chittagong
2017-08-09,27.97,90.68,39.95,Chittagong
2017-08-10,27.83,90.1,78.47,Chittagong
2017-08-11,28.04,90.36,168.59,Chittagong
2017-08-12,28.03,93.39,225.14,Chittagong
2017-08-13,27.6,92.89,118.41,Chittagong
2017-08-14,28.11,89.36,61.77,Chittagong
2017-08-15,28.27,89.27,71.86,Chittagong
2017-08-16,27.57,90.44,76.31,Chittagong
2017-08-17,27.8,87.89,37.45,Chittagong
2017-08-18,27.94,88.94,3.9,Chittagong
2017-08-19,27.98,87.64,2.92,Chittagong
2017-08-20,27.91,86.93,3.61,Chittagong
2017-08-21,28.62,82.61,8.04,Chittagong
2017-08-22,28.18,84.57,36.38,Chittagong
2017-08-23,28.29,86.0,13.23,Chittagong
2017-08-24,28.29,88.64,38.74,Chittagong
2017-08-25,27.98,88.72,35.3,Chittagong
2017-08-26,27.48,92.48,40.97,Chittagong
2017-08-27,27.91,87.54,9.52,Chittagong
2017-08-28,28.18,87.18,3.9,Chittagong
2017-08-29,28.21,87.59,6.21,Chittagong
2017-08-30,28.39,87.21,18.93,Chittagong
2017-08-31,27.81,88.99,51.5,Chittagong
2017-09-01,27.43,92.06,110.19,Chittagong
2017-09-02,27.69,90.48,97.3,Chittagong
2017-09-03,27.73,89.2,45.17,Chittagong
2017-09-04,27.98,89.49,25.96,Chittagong
2017-09-05,28.35,88.9,31.4,Chittagong
2017-09-06,28.27,89.03,23.88,Chittagong
2017-09-07,27.93,83.77,8.6,Chittagong
2017-09-08,27.64,87.86,27.23,Chittagong
2017-09-09,27.66,89.95,51.26,Chittagong
2017-09-10,27.39,89.37,39.51,Chittagong
2017-09-11,27.01,89.5,63.41,Chittagong
2017-09-12,27.46,88.68,103.54,Chittagong
2017-09-13,27.4,89.67,46.55,Chittagong
2017-09-14,27.92,86.74,66.64,Chittagong
2017-09-15,28.95,82.08,3.38,Chittagong
2017-09-16,29.11,86.44,41.82,Chittagong
2017-09-17,28.14,91.62,44.59,Chittagong
2017-09-18,27.43,88.77,30.66,Chittagong
2017-09-19,27.87,91.78,75.1,Chittagong
2017-09-20,28.22,91.72,59.44,Chittagong
2017-09-21,28.29,89.83,15.06,Chittagong
2017-09-22,28.38,87.7,2.92,Chittagong
2017-09-23,29.27,83.73,3.9,Chittagong
2017-09-24,29.15,86.14,10.81,Chittagong
2017-09-25,29.2,84.27,17.19,Chittagong
2017-09-26,29.17,87.74,41.6,Chittagong
2017-09-27,28.89,83.51,39.08,Chittagong
2017-09-28,27.97,87.72,15.03,Chittagong
2017-09-29,27.99,88.71,109.43,Chittagong
2017-09-30,28.12,88.53,77.64,Chittagong
2017-10-01,28.31,85.83,14.78,Chittagong
2017-10-02,28.71,81.31,13.62,Chittagong
2017-10-03,28.62,81.44,10.82,Chittagong
2017-10-04,29.05,80.95,5.65,Chittagong
2017-10-05,29.34,80.38,6.21,Chittagong
2017-10-06,28.23,86.07,3.92,Chittagong
2017-10-07,27.0,90.29,14.77,Chittagong
2017-10-08,26.47,90.84,47.6,Chittagong
2017-10-09,27.45,88.62,16.37,Chittagong
2017-10-10,28.01,79.73,3.13,Chittagong
2017-10-11,28.55,82.87,0.38,Chittagong
2017-10-12,27.64,91.35,1.88,Chittagong
2017-10-13,27.15,83.02,2.2,Chittagong
2017-10-14,27.89,84.76,0.04,Chittagong
2017-10-15,28.81,79.96,0.0,Chittagong
2017-10-16,28.65,84.7,0.32,Chittagong
2017-10-17,26.64,90.47,2.23,Chittagong
2017-10-18,27.07,89.86,9.0,Chittagong
2017-10-19,27.56,87.55,23.42,Chittagong
2017-10-20,26.64,93.12,56.22,Chittagong
2017-10-21,26.7,91.55,163.61,Chittagong
2017-10-22,26.37,86.19,9.72,Chittagong
2017-10-23,26.91,78.17,7.9,Chittagong
2017-10-24,26.68,77.06,0.0,Chittagong
2017-10-25,26.69,74.34,0.32,Chittagong
2017-10-26,25.8,75.89,0.96,Chittagong
2017-10-27,24.28,78.81,0.0,Chittagong
2017-10-28,23.56,80.81,0.03,Chittagong
2017-10-29,23.43,82.84,12.38,Chittagong
2017-10-30,24.32,85.68,35.28,Chittagong
2017-10-31,23.53,84.18,2.62,Chittagong
2017-11-01,24.64,77.62,1.88,Chittagong
2017-11-02,24.96,82.59,0.56,Chittagong
2017-11-03,25.61,81.09,0.0,Chittagong
2017-11-04,26.62,75.1,0.0,Chittagong
2017-11-05,27.14,72.84,0.0,Chittagong
2017-11-06,26.31,74.97,0.0,Chittagong
2017-11-07,25.28,74.53,0.0,Chittagong
2017-11-08,25.66,66.06,3.29,Chittagong
2017-11-09,25.33,58.72,0.0,Chittagong
2017-11-10,24.85,66.48,0.0,Chittagong
2017-11-11,24.92,77.85,0.0,Chittagong
2017-11-12,25.09,84.82,0.0,Chittagong
2017-11-13,24.97,84.47,0.0,Chittagong
2017-11-14,25.3,84.54,0.0,Chittagong
2017-11-15,25.28,88.72,3.98,Chittagong
2017-11-16,26.27,85.46,2.02,Chittagong
2017-11-17,26.04,84.87,1.12,Chittagong
2017-11-18,25.92,85.77,1.08,Chittagong
2017-11-19,25.85,86.0,0.09,Chittagong
2017-11-20,24.63,85.43,0.0,Chittagong
2017-11-21,23.44,86.57,0.0,Chittagong
2017-11-22,22.39,82.48,0.0,Chittagong
2017-11-23,20.85,79.57,0.0,Chittagong
2017-11-24,20.82,82.2,0.0,Chittagong
2017-11-25,21.26,79.0,0.0,Chittagong
2017-11-26,21.09,77.35,0.0,Chittagong
2017-11-27,21.03,81.54,0.0,Chittagong
2017-11-28,21.18,79.63,0.0,Chittagong
2017-11-29,20.82,76.11,0.0,Chittagong
2017-11-30,20.92,75.87,0.0,Chittagong
2017-12-01,21.25,70.7,0.0,Chittagong
2017-12-02,21.32,64.45,0.0,Chittagong
2017-12-03,19.91,67.14,0.0,Chittagong
2017-12-04,19.58,78.23,0.0,Chittagong
2017-12-05,21.2,72.39,0.0,Chittagong
2017-12-06,20.83,66.44,0.0,Chittagong
2017-12-07,20.72,67.89,0.0,Chittagong
2017-12-08,20.14,80.87,3.09,Chittagong
2017-12-09,22.33,94.71,37.33,Chittagong
2017-12-10,23.83,90.33,17.22,Chittagong
2017-12-11,24.04,92.86,35.96,Chittagong
2017-12-12,23.32,85.59,0.81,Chittagong
2017-12-13,22.1,86.02,0.01,Chittagong
2017-12-14,21.27,83.86,0.0,Chittagong
2017-12-15,20.42,81.0,0.0,Chittagong
2017-12-16,20.02,76.07,0.0,Chittagong
2017-12-17,20.04,80.43,0.0,Chittagong
2017-12-18,20.3,83.58,0.0,Chittagong
2017-12-19,20.3,83.72,0.0,Chittagong
2017-12-20,20.96,83.78,0.01,Chittagong
2017-12-21,21.56,80.51,0.03,Chittagong
2017-12-22,21.36,80.21,0.0,Chittagong
2017-12-23,20.62,82.69,0.0,Chittagong
2017-12-24,20.47,83.09,0.0,Chittagong
2017-12-25,20.22,82.39,0.0,Chittagong
2017-12-26,20.26,83.97,0.0,Chittagong
2017-12-27,20.21,87.01,0.0,Chittagong
2017-12-28,20.66,81.22,0.0,Chittagong
2017-12-29,21.06,77.14,0.0,Chittagong
2017-12-30,21.57,74.01,0.0,Chittagong
2017-12-31,21.54,79.07,0.07,Chittagong
2018-01-01,20.6,81.18,1.04,Chittagong
2018-01-02,19.21,90.53,8.72,Chittagong
2018-01-03,19.08,86.39,0.28,Chittagong
2018-01-04,17.18,83.08,3.31,Chittagong
2018-01-05,16.97,83.1,0.0,Chittagong
2018-01-06,16.69,81.02,0.0,Chittagong
2018-01-07,15.24,78.03,0.0,Chittagong
2018-01-08,13.64,77.16,0.0,Chittagong
2018-01-09,13.68,78.42,0.0,Chittagong
2018-01-10,14.18,79.61,0.0,Chittagong
2018-01-11,14.66,79.67,0.0,Chittagong
2018-01-12,15.75,80.7,0.0,Chittagong
2018-01-13,16.68,81.83,0.0,Chittagong
2018-01-14,17.28,81.42,0.0,Chittagong
2018-01-15,16.9,84.43,0.0,Chittagong
2018-01-16,17.2,84.08,0.0,Chittagong
2018-01-17,17.93,83.45,0.0,Chittagong
2018-01-18,18.28,81.93,0.0,Chittagong
2018-01-19,18.32,81.67,0.0,Chittagong
2018-01-20,17.52,81.01,0.0,Chittagong
2018-01-21,17.2,80.87,0.0,Chittagong
2018-01-22,17.68,77.43,0.0,Chittagong
2018-01-23,18.44,74.72,0.0,Chittagong
2018-01-24,18.43,77.58,0.0,Chittagong
2018-01-25,18.71,80.1,0.0,Chittagong
2018-01-26,18.39,78.2,0.0,Chittagong
2018-01-27,16.99,74.85,0.0,Chittagong
2018-01-28,15.85,74.45,0.0,Chittagong
2018-01-29,15.64,72.1,0.0,Chittagong
2018-01-30,17.06,64.67,0.0,Chittagong
2018-01-31,17.39,71.05,0.0,Chittagong
2018-02-01,17.91,83.09,0.0,Chittagong
2018-02-02,18.71,84.44,0.0,Chittagong
2018-02-03,19.01,83.79,0.0,Chittagong
2018-02-04,19.41,87.66,0.0,Chittagong
2018-02-05,20.31,78.89,0.0,Chittagong
2018-02-06,20.72,80.01,0.0,Chittagong
2018-02-07,20.63,86.42,0.0,Chittagong
2018-02-08,20.61,88.04,0.0,Chittagong
2018-02-09,21.2,77.91,0.0,Chittagong
2018-02-10,21.6,79.84,0.02,Chittagong
2018-02-11,21.46,75.67,0.0,Chittagong
2018-02-12,21.33,73.35,0.0,Chittagong
2018-02-13,21.53,72.8,0.0,Chittagong
2018-02-14,21.79,70.07,0.0,Chittagong
2018-02-15,20.83,75.44,0.0,Chittagong
2018-02-16,20.29,74.32,0.0,Chittagong
2018-02-17,20.73,68.11,0.0,Chittagong
2018-02-18,21.69,64.82,0.0,Chittagong
2018-02-19,21.77,66.14,0.0,Chittagong
2018-02-20,22.0,70.93,0.0,Chittagong
2018-02-21,22.76,70.18,0.03,Chittagong
2018-02-22,22.55,73.23,0.96,Chittagong
2018-02-23,23.17,79.15,0.0,Chittagong
2018-02-24,23.73,76.77,0.0,Chittagong
2018-02-25,24.15,70.18,0.0,Chittagong
2018-02-26,23.94,66.65,4.91,Chittagong
2018-02-27,24.39,65.68,0.07,Chittagong
2018-02-28,24.34,67.59,0.0,Chittagong
2018-03-01,24.5,74.79,0.0,Chittagong
2018-03-02,24.39,77.45,0.0,Chittagong
2018-03-03,24.18,82.37,0.0,Chittagong
2018-03-04,24.12,83.61,0.0,Chittagong
2018-03-05,24.72,78.92,0.0,Chittagong
2018-03-06,26.15,69.59,0.0,Chittagong
2018-03-07,25.73,66.53,0.0,Chittagong
2018-03-08,24.59,53.08,0.0,Chittagong
2018-03-09,25.04,49.78,0.0,Chittagong
2018-03-10,25.57,51.1,0.0,Chittagong
2018-03-11,25.65,56.73,0.0,Chittagong
2018-03-12,25.56,69.65,0.0,Chittagong
2018-03-13,25.24,71.96,0.17,Chittagong
2018-03-14,25.12,76.41,0.12,Chittagong
2018-03-15,25.47,77.99,0.24,Chittagong
2018-03-16,25.61,78.5,0.1,Chittagong
2018-03-17,25.84,75.21,0.15,Chittagong
2018-03-18,26.01,72.21,0.0,Chittagong
2018-03-19,27.27,66.33,0.0,Chittagong
2018-03-20,27.17,63.37,0.0,Chittagong
2018-03-21,26.83,61.44,0.0,Chittagong
2018-03-22,27.05,65.56,0.0,Chittagong
2018-03-23,26.51,71.87,0.0,Chittagong
2018-03-24,26.94,73.32,0.0,Chittagong
2018-03-25,27.74,70.49,0.0,Chittagong
2018-03-26,27.83,70.42,0.23,Chittagong
2018-03-27,27.3,74.95,1.87,Chittagong
2018-03-28,27.23,76.68,0.17,Chittagong
2018-03-29,27.03,74.8,0.07,Chittagong
2018-03-30,26.78,73.97,1.52,Chittagong
2018-03-31,26.0,75.43,8.81,Chittagong
2018-04-01,26.4,67.3,2.54,Chittagong
2018-04-02,26.08,70.05,0.0,Chittagong
2018-04-03,27.01,66.46,0.86,Chittagong
2018-04-04,27.46,68.93,3.85,Chittagong
2018-04-05,26.93,72.66,1.18,Chittagong
2018-04-06,26.68,75.22,10.23,Chittagong
2018-04-07,26.86,75.03,22.59,Chittagong
2018-04-08,26.45,81.02,12.2,Chittagong
2018-04-09,26.74,78.1,16.91,Chittagong
2018-04-10,26.65,79.95,29.41,Chittagong
2018-04-11,26.87,78.17,4.05,Chittagong
2018-04-12,27.15,77.65,1.09,Chittagong
2018-04-13,27.46,74.0,0.65,Chittagong
2018-04-14,27.49,76.96,0.17,Chittagong
2018-04-15,28.03,75.92,0.15,Chittagong
2018-04-16,29.2,70.27,0.16,Chittagong
2018-04-17,28.15,76.8,9.74,Chittagong
2018-04-18,27.09,77.29,13.21,Chittagong
2018-04-19,26.5,86.61,55.99,Chittagong
2018-04-20,27.17,85.21,33.56,Chittagong
2018-04-21,27.56,86.34,11.81,Chittagong
2018-04-22,27.63,86.81,7.18,Chittagong
2018-04-23,27.48,85.97,13.65,Chittagong
2018-04-24,28.23,81.7,3.16,Chittagong
2018-04-25,27.86,82.26,0.11,Chittagong
2018-04-26,26.69,83.17,1.66,Chittagong
2018-04-27,26.35,80.74,2.68,Chittagong
2018-04-28,27.1,78.72,4.19,Chittagong
2018-04-29,26.61,84.42,17.21,Chittagong
2018-04-30,26.4,86.19,51.12,Chittagong
2018-05-01,26.96,84.27,27.0,Chittagong
2018-05-02,27.55,83.62,4.46,Chittagong
2018-05-03,26.34,88.35,13.36,Chittagong
2018-05-04,27.14,86.52,17.19,Chittagong
2018-05-05,27.22,86.13,32.54,Chittagong
2018-05-06,28.02,84.7,19.13,Chittagong
2018-05-07,27.84,87.85,23.68,Chittagong
2018-05-08,28.14,87.46,8.85,Chittagong
2018-05-09,27.07,90.6,3.5,Chittagong
2018-05-10,27.42,88.68,17.05,Chittagong
2018-05-11,27.25,89.36,34.26,Chittagong
2018-05-12,26.76,80.72,14.28,Chittagong
2018-05-13,27.26,84.56,21.43,Chittagong
2018-05-14,26.38,88.57,6.21,Chittagong
2018-05-15,26.87,85.36,8.29,Chittagong
2018-05-16,26.74,85.0,43.1,Chittagong
2018-05-17,26.9,85.62,33.1,Chittagong
2018-05-18,27.31,84.32,35.44,Chittagong
2018-05-19,27.35,86.75,30.86,Chittagong
2018-05-20,27.61,86.6,16.36,Chittagong
2018-05-21,27.47,87.95,22.75,Chittagong
2018-05-22,27.81,85.61,2.31,Chittagong
2018-05-23,27.96,87.98,15.37,Chittagong
2018-05-24,27.41,90.41,16.99,Chittagong
2018-05-25,27.97,88.66,17.88,Chittagong
2018-05-26,27.92,91.13,14.08,Chittagong
2018-05-27,28.2,88.91,0.8,Chittagong
2018-05-28,28.48,87.77,0.04,Chittagong
2018-05-29,29.22,79.97,1.98,Chittagong
2018-05-30,28.56,84.03,9.32,Chittagong
2018-05-31,28.09,92.81,28.26,Chittagong
2018-06-01,27.84,85.75,12.21,Chittagong
2018-06-02,27.41,88.63,20.6,Chittagong
2018-06-03,28.07,87.14,10.29,Chittagong
2018-06-04,27.93,89.92,6.74,Chittagong
2018-06-05,28.13,85.22,59.75,Chittagong
2018-06-06,28.48,86.68,15.27,Chittagong
2018-06-07,29.13,84.39,7.95,Chittagong
2018-06-08,28.72,89.26,8.98,Chittagong
2018-06-09,27.76,89.55,45.68,Chittagong
2018-06-10,27.93,92.3,103.49,Chittagong
2018-06-11,28.38,93.78,139.88,Chittagong
2018-06-12,28.23,93.09,155.92,Chittagong
2018-06-13,28.02,91.57,46.19,Chittagong
2018-06-14,28.78,91.14,5.82,Chittagong
2018-06-15,27.93,92.1,18.37,Chittagong
2018-06-16,27.59,91.01,25.59,Chittagong
2018-06-17,28.65,86.56,36.27,Chittagong
2018-06-18,28.61,87.45,6.2,Chittagong
2018-06-19,28.46,88.95,11.52,Chittagong
2018-06-20,28.34,91.18,8.18,Chittagong
2018-06-21,28.3,90.37,2.26,Chittagong
2018-06-22,27.98,91.08,26.7,Chittagong
2018-06-23,27.61,91.81,65.8,Chittagong
2018-06-24,27.56,92.73,166.79,Chittagong
2018-06-25,28.07,89.37,73.22,Chittagong
2018-06-26,27.7,89.81,27.83,Chittagong
2018-06-27,28.03,88.74,10.47,Chittagong
2018-06-28,27.45,89.2,5.58,Chittagong
2018-06-29,27.59,87.83,7.27,Chittagong
2018-06-30,27.94,88.01,21.41,Chittagong
2018-07-01,28.15,88.24,5.81,Chittagong
2018-07-02,28.09,89.6,28.34,Chittagong
2018-07-03,27.71,92.5,169.29,Chittagong
2018-07-04,27.63,90.3,130.3,Chittagong
2018-07-05,28.02,88.73,18.24,Chittagong
2018-07-06,28.37,88.6,28.88,Chittagong
2018-07-07,28.37,88.96,23.61,Chittagong
2018-07-08,28.2,89.32,5.78,Chittagong
2018-07-09,28.14,89.08,3.93,Chittagong
2018-07-10,28.17,89.57,13.35,Chittagong
2018-07-11,28.44,89.24,8.16,Chittagong
2018-07-12,28.43,88.81,4.76,Chittagong
2018-07-13,28.65,88.64,6.58,Chittagong
2018-07-14,29.17,87.09,2.47,Chittagong
2018-07-15,28.67,88.77,4.65,Chittagong
2018-07-16,28.37,88.41,28.87,Chittagong
2018-07-17,28.44,88.14,55.95,Chittagong
2018-07-18,28.92,87.69,45.17,Chittagong
2018-07-19,30.06,83.77,0.4,Chittagong
2018-07-20,28.87,89.49,5.92,Chittagong
2018-07-21,27.96,90.44,89.78,Chittagong
2018-07-22,28.02,89.48,41.8,Chittagong
2018-07-23,27.98,90.86,81.4,Chittagong
2018-07-24,27.78,92.56,161.05,Chittagong
2018-07-25,27.49,92.21,110.09,Chittagong
2018-07-26,27.59,90.77,145.65,Chittagong
2018-07-27,27.47,92.75,145.56,Chittagong
2018-07-28,27.56,91.55,140.66,Chittagong
2018-07-29,27.55,89.76,92.46,Chittagong
2018-07-30,27.91,89.17,22.51,Chittagong
2018-07-31,27.27,91.52,45.55,Chittagong
2018-08-01,27.03,90.11,56.58,Chittagong
2018-08-02,27.49,88.24,59.14,Chittagong
2018-08-03,27.68,88.06,49.49,Chittagong
2018-08-04,27.85,89.78,27.68,Chittagong
2018-08-05,28.12,88.45,9.7,Chittagong
2018-08-06,28.18,87.99,10.2,Chittagong
2018-08-07,28.14,87.89,6.14,Chittagong
2018-08-08,28.13,88.57,2.85,Chittagong
2018-08-09,28.05,87.72,3.11,Chittagong
2018-08-10,28.5,87.46,3.85,Chittagong
2018-08-11,27.95,89.9,7.19,Chittagong
2018-08-12,28.25,87.77,10.5,Chittagong
2018-08-13,28.83,87.86,16.51,Chittagong
2018-08-14,28.62,89.07,16.54,Chittagong
2018-08-15,28.57,87.87,2.4,Chittagong
